commune,code_commune,code_postal,type_local,surface_m2,pieces,valeur_fonciere,prix_m2,date_mutation
Nantes,44109,44000,Appartement,45.0,2.0,150300.0,3340.0,2023-01-13
Nantes,44109,44300,Appartement,45.0,2.0,156000.0,3466.67,2023-01-30
Nantes,44109,44300,Appartement,45.0,2.0,155000.0,3444.44,2023-02-03
Nantes,44109,44100,Appartement,45.0,2.0,175000.0,3888.89,2023-02-13
Nantes,44109,44300,Appartement,45.0,2.0,150000.0,3333.33,2023-02-23
Nantes,44109,44200,Appartement,45.0,2.0,115045.57,2556.57,2023-03-17
Nantes,44109,44000,Appartement,45.0,2.0,200000.0,4444.44,2023-03-09
Nantes,44109,44200,Appartement,45.0,2.0,232000.0,5155.56,2023-03-22
Nantes,44109,44200,Appartement,45.0,2.0,126961.0,2821.36,2023-03-22
Nantes,44109,44100,Appartement,45.0,2.0,231000.0,5133.33,2023-03-24
Nantes,44109,44300,Appartement,45.0,2.0,160000.0,3555.56,2023-04-13
Nantes,44109,44300,Appartement,45.0,2.0,140000.0,3111.11,2023-04-14
Nantes,44109,44200,Appartement,45.0,2.0,152000.0,3377.78,2023-04-21
Nantes,44109,44100,Appartement,45.0,1.0,186800.0,4151.11,2023-04-20
Nantes,44109,44300,Appartement,45.0,2.0,165000.0,3666.67,2023-04-26
Nantes,44109,44100,Appartement,45.0,2.0,158000.0,3511.11,2023-04-28
Nantes,44109,44300,Appartement,45.0,2.0,160448.0,3565.51,2023-05-17
Nantes,44109,44000,Appartement,45.0,2.0,235000.0,5222.22,2023-05-22
Nantes,44109,44200,Appartement,45.0,2.0,183000.0,4066.67,2023-05-02
Nantes,44109,44100,Appartement,45.0,2.0,142000.0,3155.56,2023-05-04
Nantes,44109,44200,Appartement,45.0,2.0,124908.0,2775.73,2023-05-26
Nantes,44109,44000,Appartement,45.0,2.0,236000.0,5244.44,2023-05-22
Nantes,44109,44300,Appartement,45.0,2.0,170000.0,3777.78,2023-06-20
Nantes,44109,44000,Appartement,45.0,2.0,231000.0,5133.33,2023-06-15
Nantes,44109,44300,Appartement,45.0,2.0,315000.0,7000.0,2023-05-30
Nantes,44109,44300,Appartement,45.0,2.0,153000.0,3400.0,2023-06-12
Nantes,44109,44300,Appartement,45.0,2.0,164000.0,3644.44,2023-06-06
Nantes,44109,44000,Appartement,45.0,2.0,150000.0,3333.33,2023-06-16
Nantes,44109,44200,Appartement,45.0,2.0,277520.0,6167.11,2023-06-13
Nantes,44109,44000,Appartement,45.0,2.0,140000.0,3111.11,2023-06-22
Nantes,44109,44300,Appartement,45.0,2.0,204500.0,4544.44,2023-07-03
Nantes,44109,44300,Appartement,45.0,2.0,170000.0,3777.78,2023-07-21
Nantes,44109,44100,Appartement,45.0,2.0,180000.0,4000.0,2023-07-27
Nantes,44109,44200,Appartement,45.0,2.0,239800.0,5328.89,2023-07-07
Nantes,44109,44300,Appartement,45.0,2.0,190000.0,4222.22,2023-07-24
Nantes,44109,44100,Appartement,45.0,2.0,240000.0,5333.33,2023-08-08
Nantes,44109,44000,Appartement,45.0,2.0,245000.0,5444.44,2023-08-07
Nantes,44109,44000,Appartement,45.0,3.0,192000.0,4266.67,2023-08-03
Nantes,44109,44200,Appartement,45.0,2.0,165000.0,3666.67,2023-07-27
Nantes,44109,44300,Appartement,45.0,2.0,159800.0,3551.11,2023-08-17
Nantes,44109,44000,Appartement,45.0,2.0,155000.0,3444.44,2023-07-28
Nantes,44109,44200,Appartement,45.0,1.0,180000.0,4000.0,2023-08-16
Nantes,44109,44000,Appartement,45.0,2.0,177000.0,3933.33,2023-08-23
Nantes,44109,44000,Appartement,45.0,3.0,161500.0,3588.89,2023-08-10
Nantes,44109,44000,Appartement,45.0,2.0,205000.0,4555.56,2023-09-06
Nantes,44109,44200,Appartement,45.0,2.0,207100.0,4602.22,2023-09-06
Nantes,44109,44100,Appartement,45.0,2.0,180000.0,4000.0,2023-09-19
Nantes,44109,44200,Appartement,45.0,2.0,130000.0,2888.89,2023-09-18
Nantes,44109,44000,Appartement,45.0,2.0,150000.0,3333.33,2023-09-15
Nantes,44109,44000,Appartement,45.0,2.0,155000.0,3444.44,2023-09-18
Nantes,44109,44200,Appartement,45.0,2.0,211900.0,4708.89,2023-10-09
Nantes,44109,44000,Appartement,45.0,2.0,168000.0,3733.33,2023-10-11
Nantes,44109,44000,Appartement,45.0,2.0,135000.0,3000.0,2023-10-09
Nantes,44109,44300,Appartement,45.0,2.0,129500.0,2877.78,2023-10-09
Nantes,44109,44300,Appartement,45.0,2.0,120000.0,2666.67,2023-10-03
Nantes,44109,44100,Appartement,45.0,2.0,160000.0,3555.56,2023-10-26
Nantes,44109,44300,Appartement,45.0,2.0,176000.0,3911.11,2023-10-31
Nantes,44109,44000,Appartement,45.0,2.0,155000.0,3444.44,2023-11-17
Nantes,44109,44100,Appartement,45.0,3.0,160000.0,3555.56,2023-11-27
Nantes,44109,44000,Appartement,45.0,2.0,160000.0,3555.56,2023-11-27
Nantes,44109,44100,Appartement,45.0,2.0,155000.0,3444.44,2023-11-22
Nantes,44109,44000,Appartement,45.0,2.0,144500.0,3211.11,2023-10-06
Nantes,44109,44300,Appartement,45.0,2.0,165000.0,3666.67,2023-12-11
Nantes,44109,44300,Appartement,45.0,2.0,121077.0,2690.6,2023-12-15
Nantes,44109,44000,Appartement,45.0,1.0,175000.0,3888.89,2023-12-20
Nantes,44109,44300,Appartement,45.0,2.0,168000.0,3733.33,2023-12-13
Nantes,44109,44000,Appartement,45.0,2.0,152000.0,3377.78,2023-12-01
Nantes,44109,44100,Appartement,45.0,1.0,184500.0,4100.0,2023-11-30
Nantes,44109,44300,Appartement,45.0,2.0,118701.0,2637.8,2023-12-27
Nantes,44109,44100,Appartement,45.0,2.0,130000.0,2888.89,2023-12-22
Nantes,44109,44000,Appartement,45.0,2.0,155000.0,3444.44,2023-12-28
Nantes,44109,44000,Appartement,45.0,2.0,140000.0,3111.11,2023-12-27
Nantes,44109,44100,Appartement,45.0,2.0,99000.0,2200.0,2023-12-29
Nantes,44109,44000,Appartement,45.0,2.0,155000.0,3444.44,2023-12-29
Nantes,44109,44000,Appartement,46.0,2.0,217000.0,4717.39,2023-01-03
Nantes,44109,44000,Appartement,46.0,2.0,197000.0,4282.61,2023-01-09
Nantes,44109,44000,Appartement,46.0,2.0,187000.0,4065.22,2023-01-25
Nantes,44109,44000,Appartement,46.0,2.0,256250.0,5570.65,2023-01-06
Nantes,44109,44100,Appartement,46.0,2.0,222000.0,4826.09,2023-01-24
Nantes,44109,44300,Appartement,46.0,2.0,168000.0,3652.17,2023-02-03
Nantes,44109,44300,Appartement,46.0,2.0,121150.0,2633.7,2023-02-09
Nantes,44109,44000,Appartement,46.0,2.0,210000.0,4565.22,2023-02-16
Nantes,44109,44300,Appartement,46.0,2.0,172000.0,3739.13,2023-02-27
Nantes,44109,44200,Appartement,46.0,2.0,97777.77,2125.6,2023-03-16
Nantes,44109,44100,Appartement,46.0,2.0,170000.0,3695.65,2023-03-15
Nantes,44109,44000,Appartement,46.0,2.0,170000.0,3695.65,2023-03-15
Nantes,44109,44100,Appartement,46.0,2.0,167909.0,3650.2,2023-03-17
Nantes,44109,44300,Appartement,46.0,2.0,130000.0,2826.09,2023-03-28
Nantes,44109,44100,Appartement,46.0,2.0,200000.0,4347.83,2023-03-23
Nantes,44109,44000,Appartement,46.0,2.0,255000.0,5543.48,2023-04-20
Nantes,44109,44100,Appartement,46.0,2.0,200000.0,4347.83,2023-04-21
Nantes,44109,44000,Appartement,46.0,1.0,180000.0,3913.04,2023-04-19
Nantes,44109,44300,Appartement,46.0,2.0,155000.0,3369.57,2023-04-21
Nantes,44109,44000,Appartement,46.0,2.0,205005.0,4456.63,2023-05-15
Nantes,44109,44000,Appartement,46.0,2.0,245000.0,5326.09,2023-05-30
Nantes,44109,44000,Appartement,46.0,2.0,190000.0,4130.43,2023-05-31
Nantes,44109,44000,Appartement,46.0,1.0,91500.0,1989.13,2023-06-16
Nantes,44109,44000,Appartement,46.0,2.0,211000.0,4586.96,2023-06-27
Nantes,44109,44300,Appartement,46.0,2.0,172600.0,3752.17,2023-06-27
Nantes,44109,44300,Appartement,46.0,2.0,155000.0,3369.57,2023-06-30
Nantes,44109,44300,Appartement,46.0,2.0,160350.0,3485.87,2023-07-05
Nantes,44109,44300,Appartement,46.0,2.0,173500.0,3771.74,2023-07-10
Nantes,44109,44100,Appartement,46.0,2.0,175000.0,3804.35,2023-07-24
Nantes,44109,44300,Appartement,46.0,2.0,143000.0,3108.7,2023-07-28
Nantes,44109,44200,Appartement,46.0,2.0,130000.0,2826.09,2023-08-11
Nantes,44109,44200,Appartement,46.0,2.0,200000.0,4347.83,2023-08-25
Nantes,44109,44000,Appartement,46.0,2.0,165000.0,3586.96,2023-08-03
Nantes,44109,44000,Appartement,46.0,2.0,139990.0,3043.26,2023-08-29
Nantes,44109,44200,Appartement,46.0,2.0,170100.0,3697.83,2023-08-28
Nantes,44109,44200,Appartement,46.0,2.0,132000.0,2869.57,2023-09-13
Nantes,44109,44300,Appartement,46.0,2.0,148000.0,3217.39,2023-08-31
Nantes,44109,44300,Appartement,46.0,2.0,135300.0,2941.3,2023-10-09
Nantes,44109,44000,Appartement,46.0,2.0,163000.0,3543.48,2023-10-04
Nantes,44109,44000,Appartement,46.0,2.0,206000.0,4478.26,2023-10-10
Nantes,44109,44100,Appartement,46.0,2.0,70000.0,1521.74,2023-10-12
Nantes,44109,44300,Appartement,46.0,2.0,140000.0,3043.48,2023-10-10
Nantes,44109,44100,Appartement,46.0,2.0,622000.0,13521.74,2023-10-20
Nantes,44109,44300,Appartement,46.0,2.0,200000.0,4347.83,2023-10-23
Nantes,44109,44000,Appartement,46.0,3.0,130000.0,2826.09,2023-10-10
Nantes,44109,44200,Appartement,46.0,2.0,160000.0,3478.26,2023-11-09
Nantes,44109,44100,Appartement,46.0,2.0,196000.0,4260.87,2023-10-24
Nantes,44109,44000,Appartement,46.0,2.0,62500.0,1358.7,2023-11-10
Nantes,44109,44100,Appartement,46.0,2.0,155000.0,3369.57,2023-10-25
Nantes,44109,44300,Appartement,46.0,1.0,185000.0,4021.74,2023-11-23
Nantes,44109,44300,Appartement,46.0,2.0,160000.0,3478.26,2023-11-14
Nantes,44109,44300,Appartement,46.0,3.0,138000.0,3000.0,2023-12-12
Nantes,44109,44000,Appartement,46.0,2.0,62000.0,1347.83,2023-11-17
Nantes,44109,44000,Appartement,46.0,2.0,175000.0,3804.35,2023-12-20
Nantes,44109,44300,Appartement,46.0,2.0,143000.0,3108.7,2023-12-19
Nantes,44109,44300,Appartement,46.0,2.0,121567.0,2642.76,2023-12-14
Nantes,44109,44300,Appartement,46.0,2.0,130000.0,2826.09,2023-12-22
Nantes,44109,44000,Appartement,46.0,2.0,180000.0,3913.04,2023-12-12
Nantes,44109,44100,Appartement,46.0,2.0,120000.0,2608.7,2023-12-22
Nantes,44109,44200,Appartement,46.0,2.0,147900.0,3215.22,2023-12-22
Nantes,44109,44300,Appartement,47.0,2.0,122297.33,2602.07,2023-01-16
Nantes,44109,44300,Appartement,47.0,2.0,122297.33,2602.07,2023-01-24
Nantes,44109,44000,Appartement,47.0,2.0,252400.0,5370.21,2023-01-18
Nantes,44109,44200,Appartement,47.0,2.0,200000.0,4255.32,2023-02-08
Nantes,44109,44200,Appartement,47.0,2.0,175000.0,3723.4,2023-02-22
Nantes,44109,44300,Appartement,47.0,2.0,180000.0,3829.79,2023-02-24
Nantes,44109,44300,Appartement,47.0,2.0,158000.0,3361.7,2023-02-27
Nantes,44109,44000,Appartement,47.0,2.0,100000.0,2127.66,2023-03-15
Nantes,44109,44300,Appartement,47.0,2.0,175000.0,3723.4,2023-03-24
Nantes,44109,44000,Appartement,47.0,2.0,270000.0,5744.68,2023-03-22
Nantes,44109,44300,Appartement,47.0,2.0,188700.0,4014.89,2023-03-15
Nantes,44109,44000,Appartement,47.0,2.0,213000.0,4531.91,2023-04-11
Nantes,44109,44000,Appartement,47.0,2.0,210000.0,4468.09,2023-03-31
Nantes,44109,44300,Appartement,47.0,2.0,118600.0,2523.4,2023-04-14
Nantes,44109,44000,Appartement,47.0,2.0,219000.0,4659.57,2023-04-21
Nantes,44109,44000,Appartement,47.0,2.0,195000.0,4148.94,2023-04-14
Nantes,44109,44200,Appartement,47.0,2.0,143000.0,3042.55,2023-04-12
Nantes,44109,44300,Appartement,47.0,2.0,160000.0,3404.26,2023-05-03
Nantes,44109,44300,Appartement,47.0,2.0,150000.0,3191.49,2023-05-09
Nantes,44109,44200,Appartement,47.0,2.0,145000.0,3085.11,2023-05-09
Nantes,44109,44300,Appartement,47.0,2.0,175000.0,3723.4,2023-04-24
Nantes,44109,44000,Appartement,47.0,2.0,224500.0,4776.6,2023-05-22
Nantes,44109,44100,Appartement,47.0,1.0,170000.0,3617.02,2023-05-16
Nantes,44109,44000,Appartement,47.0,3.0,217142.0,4620.04,2023-05-25
Nantes,44109,44300,Appartement,47.0,2.0,190000.0,4042.55,2023-05-26
Nantes,44109,44100,Appartement,47.0,3.0,187000.0,3978.72,2023-06-12
Nantes,44109,44300,Appartement,47.0,2.0,133300.0,2836.17,2023-06-12
Nantes,44109,44000,Appartement,47.0,2.0,231000.0,4914.89,2023-06-27
Nantes,44109,44100,Appartement,47.0,2.0,80000.0,1702.13,2023-06-23
Nantes,44109,44000,Appartement,47.0,2.0,285000.0,6063.83,2023-06-30
Nantes,44109,44300,Appartement,47.0,2.0,127000.0,2702.13,2023-07-06
Nantes,44109,44300,Appartement,47.0,2.0,253944.6,5403.08,2023-06-30
Nantes,44109,44300,Appartement,47.0,2.0,253944.6,5403.08,2023-06-30
Nantes,44109,44200,Appartement,47.0,2.0,330000.0,7021.28,2023-06-23
Nantes,44109,44100,Appartement,47.0,2.0,90000.0,1914.89,2023-07-19
Nantes,44109,44000,Appartement,47.0,2.0,209000.0,4446.81,2023-07-21
Nantes,44109,44300,Appartement,47.0,2.0,157000.0,3340.43,2023-07-24
Nantes,44109,44000,Appartement,47.0,2.0,180000.0,3829.79,2023-08-03
Nantes,44109,44100,Appartement,47.0,2.0,161000.0,3425.53,2023-08-16
Nantes,44109,44000,Appartement,47.0,2.0,150000.0,3191.49,2023-08-31
Nantes,44109,44300,Appartement,47.0,2.0,144000.0,3063.83,2023-09-05
Nantes,44109,44000,Appartement,47.0,2.0,194500.0,4138.3,2023-09-18
Nantes,44109,44300,Appartement,47.0,2.0,230000.0,4893.62,2023-09-22
Nantes,44109,44000,Appartement,47.0,2.0,205000.0,4361.7,2023-08-21
Nantes,44109,44300,Appartement,47.0,2.0,138000.0,2936.17,2023-09-25
Nantes,44109,44000,Appartement,47.0,2.0,175000.0,3723.4,2023-09-29
Nantes,44109,44300,Appartement,47.0,2.0,165000.0,3510.64,2023-09-18
Nantes,44109,44100,Appartement,47.0,2.0,98000.0,2085.11,2023-09-18
Nantes,44109,44100,Appartement,47.0,2.0,98000.0,2085.11,2023-09-18
Nantes,44109,44100,Appartement,47.0,2.0,225000.0,4787.23,2023-09-20
Nantes,44109,44000,Appartement,47.0,2.0,160000.0,3404.26,2023-09-18
Nantes,44109,44300,Appartement,47.0,2.0,165000.0,3510.64,2023-10-05
Nantes,44109,44000,Appartement,47.0,1.0,290000.0,6170.21,2023-10-02
Nantes,44109,44000,Appartement,47.0,2.0,223000.0,4744.68,2023-10-17
Nantes,44109,44300,Appartement,47.0,2.0,126097.0,2682.91,2023-10-24
Nantes,44109,44100,Appartement,47.0,2.0,75000.0,1595.74,2023-10-24
Nantes,44109,44100,Appartement,47.0,2.0,170000.0,3617.02,2023-11-09
Nantes,44109,44000,Appartement,47.0,2.0,112100.0,2385.11,2023-11-16
Nantes,44109,44300,Appartement,47.0,2.0,170000.0,3617.02,2023-10-26
Nantes,44109,44200,Appartement,47.0,2.0,169000.0,3595.74,2023-11-17
Nantes,44109,44200,Appartement,47.0,2.0,157000.0,3340.43,2023-11-29
Nantes,44109,44300,Appartement,47.0,2.0,121770.0,2590.85,2023-12-11
Nantes,44109,44300,Appartement,47.0,2.0,125829.0,2677.21,2023-12-15
Nantes,44109,44000,Appartement,47.0,2.0,140000.0,2978.72,2023-12-19
Nantes,44109,44300,Appartement,47.0,2.0,126225.0,2685.64,2023-12-19
Nantes,44109,44000,Appartement,47.0,2.0,123500.0,2627.66,2023-12-21
Nantes,44109,44300,Appartement,47.0,2.0,126225.0,2685.64,2023-12-27
Nantes,44109,44000,Appartement,48.0,2.0,185000.0,3854.17,2023-01-03
Nantes,44109,44000,Appartement,48.0,2.0,185000.0,3854.17,2023-01-04
Nantes,44109,44000,Appartement,48.0,2.0,164000.0,3416.67,2023-01-18
Nantes,44109,44300,Appartement,48.0,3.0,227000.0,4729.17,2023-01-17
Nantes,44109,44000,Appartement,48.0,2.0,130000.0,2708.33,2023-01-05
Nantes,44109,44300,Appartement,48.0,2.0,193000.0,4020.83,2023-01-30
Nantes,44109,44000,Appartement,48.0,2.0,169000.0,3520.83,2023-01-23
Nantes,44109,44000,Appartement,48.0,2.0,92000.0,1916.67,2023-01-16
Nantes,44109,44000,Appartement,48.0,2.0,120000.0,2500.0,2023-01-18
Nantes,44109,44000,Appartement,48.0,2.0,190000.0,3958.33,2023-01-25
Nantes,44109,44000,Appartement,48.0,1.0,150000.0,3125.0,2023-01-30
Nantes,44109,44300,Appartement,48.0,2.0,182500.0,3802.08,2023-02-10
Nantes,44109,44100,Appartement,48.0,2.0,216000.0,4500.0,2023-02-09
Nantes,44109,44000,Appartement,48.0,2.0,105000.0,2187.5,2023-02-27
Nantes,44109,44100,Appartement,48.0,2.0,210000.0,4375.0,2023-02-17
Nantes,44109,44300,Appartement,48.0,2.0,172750.0,3598.96,2023-02-16
Nantes,44109,44300,Appartement,48.0,2.0,147000.0,3062.5,2023-03-03
Nantes,44109,44000,Appartement,48.0,2.0,194000.0,4041.67,2023-03-06
Nantes,44109,44200,Appartement,48.0,3.0,1770200.0,36879.17,2023-03-17
Nantes,44109,44300,Appartement,48.0,2.0,88200.0,1837.5,2023-03-14
Nantes,44109,44300,Appartement,48.0,2.0,156000.0,3250.0,2023-03-20
Nantes,44109,44300,Appartement,48.0,2.0,144301.0,3006.27,2023-03-07
Nantes,44109,44000,Appartement,48.0,2.0,235000.0,4895.83,2023-03-20
Nantes,44109,44000,Appartement,48.0,2.0,235000.0,4895.83,2023-03-20
Nantes,44109,44200,Appartement,48.0,2.0,205000.0,4270.83,2023-04-18
Nantes,44109,44000,Appartement,48.0,2.0,220000.0,4583.33,2023-05-04
Nantes,44109,44200,Appartement,48.0,2.0,185000.0,3854.17,2023-05-04
Nantes,44109,44100,Appartement,48.0,2.0,115000.0,2395.83,2023-04-28
Nantes,44109,44000,Appartement,48.0,3.0,200000.0,4166.67,2023-05-22
Nantes,44109,44000,Appartement,48.0,2.0,251000.0,5229.17,2023-05-25
Nantes,44109,44300,Appartement,48.0,2.0,160000.0,3333.33,2023-05-30
Nantes,44109,44300,Appartement,48.0,2.0,110500.0,2302.08,2023-05-15
Nantes,44109,44200,Appartement,48.0,2.0,150000.0,3125.0,2023-05-24
Nantes,44109,44200,Appartement,48.0,2.0,114240.0,2380.0,2023-05-15
Nantes,44109,44300,Appartement,48.0,2.0,190000.0,3958.33,2023-06-02
Nantes,44109,44300,Appartement,48.0,2.0,135000.0,2812.5,2023-05-16
Nantes,44109,44000,Appartement,48.0,2.0,87000.0,1812.5,2023-06-13
Nantes,44109,44000,Appartement,48.0,3.0,169000.0,3520.83,2023-05-31
Nantes,44109,44100,Appartement,48.0,2.0,150000.0,3125.0,2023-06-05
Nantes,44109,44000,Appartement,48.0,2.0,232500.0,4843.75,2023-05-23
Nantes,44109,44300,Appartement,48.0,2.0,175000.0,3645.83,2023-07-05
Nantes,44109,44300,Appartement,48.0,2.0,270000.0,5625.0,2023-06-23
Nantes,44109,44300,Appartement,48.0,2.0,174000.0,3625.0,2023-06-29
Nantes,44109,44300,Appartement,48.0,2.0,163500.0,3406.25,2023-07-13
Nantes,44109,44100,Appartement,48.0,2.0,125000.0,2604.17,2023-07-05
Nantes,44109,44200,Appartement,48.0,2.0,160000.0,3333.33,2023-07-20
Nantes,44109,44000,Appartement,48.0,2.0,191250.0,3984.38,2023-07-27
Nantes,44109,44200,Appartement,48.0,2.0,145000.0,3020.83,2023-07-31
Nantes,44109,44300,Appartement,48.0,2.0,250000.0,5208.33,2023-07-31
Nantes,44109,44100,Appartement,48.0,3.0,280000.0,5833.33,2023-07-28
Nantes,44109,44000,Appartement,48.0,2.0,155000.0,3229.17,2023-07-27
Nantes,44109,44100,Appartement,48.0,2.0,230000.0,4791.67,2023-08-22
Nantes,44109,44000,Appartement,48.0,2.0,183000.0,3812.5,2023-08-23
Nantes,44109,44000,Appartement,48.0,2.0,156449.1,3259.36,2023-08-04
Nantes,44109,44300,Appartement,48.0,2.0,188000.0,3916.67,2023-09-11
Nantes,44109,44100,Appartement,48.0,2.0,193000.0,4020.83,2023-09-06
Nantes,44109,44000,Appartement,48.0,2.0,210000.0,4375.0,2023-09-27
Nantes,44109,44200,Appartement,48.0,2.0,160000.0,3333.33,2023-10-10
Nantes,44109,44100,Appartement,48.0,2.0,199000.0,4145.83,2023-10-24
Nantes,44109,44000,Appartement,48.0,3.0,180000.0,3750.0,2023-10-12
Nantes,44109,44300,Appartement,48.0,2.0,126097.0,2627.02,2023-10-24
Nantes,44109,44000,Appartement,48.0,2.0,660000.0,13750.0,2023-10-23
Nantes,44109,44200,Appartement,48.0,2.0,160000.0,3333.33,2023-10-23
Nantes,44109,44200,Appartement,48.0,2.0,143000.0,2979.17,2023-10-26
Nantes,44109,44100,Appartement,48.0,2.0,190000.0,3958.33,2023-10-25
Nantes,44109,44300,Appartement,48.0,2.0,189000.0,3937.5,2023-10-09
Nantes,44109,44200,Appartement,48.0,2.0,145000.0,3020.83,2023-11-28
Nantes,44109,44300,Appartement,48.0,2.0,128898.0,2685.38,2023-12-08
Nantes,44109,44000,Appartement,48.0,3.0,190375.0,3966.15,2023-12-12
Nantes,44109,44300,Appartement,48.0,2.0,128898.0,2685.38,2023-12-13
Nantes,44109,44000,Appartement,48.0,2.0,130600.0,2720.83,2023-12-22
Nantes,44109,44000,Appartement,48.0,2.0,247645.0,5159.27,2023-12-22
Nantes,44109,44100,Appartement,49.0,2.0,225000.0,4591.84,2023-01-18
Nantes,44109,44100,Appartement,49.0,2.0,202000.0,4122.45,2023-01-12
Nantes,44109,44200,Appartement,49.0,2.0,135000.0,2755.1,2023-01-09
Nantes,44109,44200,Appartement,49.0,2.0,187000.0,3816.33,2023-01-17
Nantes,44109,44000,Appartement,49.0,2.0,159900.0,3263.27,2023-01-20
Nantes,44109,44300,Appartement,49.0,2.0,92000.0,1877.55,2023-01-20
Nantes,44109,44000,Appartement,49.0,2.0,191000.0,3897.96,2023-01-25
Nantes,44109,44300,Appartement,49.0,2.0,127000.0,2591.84,2023-02-13
Nantes,44109,44100,Appartement,49.0,2.0,143500.0,2928.57,2023-01-20
Nantes,44109,44000,Appartement,49.0,2.0,130878.0,2670.98,2023-02-06
Nantes,44109,44100,Appartement,49.0,2.0,160000.0,3265.31,2023-02-13
Nantes,44109,44300,Appartement,49.0,2.0,127497.07,2601.98,2023-03-01
Nantes,44109,44300,Appartement,49.0,3.0,171000.0,3489.8,2023-02-28
Nantes,44109,44100,Appartement,49.0,2.0,219000.0,4469.39,2023-02-20
Nantes,44109,44000,Appartement,49.0,2.0,140000.0,2857.14,2023-03-08
Nantes,44109,44200,Appartement,49.0,3.0,1770200.0,36126.53,2023-03-17
Nantes,44109,44200,Appartement,49.0,3.0,1770200.0,36126.53,2023-03-17
Nantes,44109,44000,Appartement,49.0,2.0,207000.0,4224.49,2023-03-28
Nantes,44109,44000,Appartement,49.0,3.0,220000.0,4489.8,2023-03-07
Nantes,44109,44000,Appartement,49.0,3.0,465000.0,9489.8,2023-03-30
Nantes,44109,44200,Appartement,49.0,2.0,138900.0,2834.69,2023-04-14
Nantes,44109,44200,Appartement,49.0,2.0,200000.0,4081.63,2023-04-24
Nantes,44109,44100,Appartement,49.0,2.0,230000.0,4693.88,2023-05-17
Nantes,44109,44300,Appartement,49.0,2.0,185000.0,3775.51,2023-05-25
Nantes,44109,44100,Appartement,49.0,2.0,181000.0,3693.88,2023-06-02
Nantes,44109,44000,Appartement,49.0,3.0,12000.0,244.9,2023-06-08
Nantes,44109,44000,Appartement,49.0,2.0,160000.0,3265.31,2023-07-20
Nantes,44109,44200,Appartement,49.0,2.0,122022.0,2490.24,2023-07-28
Nantes,44109,44000,Appartement,49.0,2.0,180000.0,3673.47,2023-08-02
Nantes,44109,44100,Appartement,49.0,2.0,277700.0,5667.35,2023-08-01
Nantes,44109,44000,Appartement,49.0,2.0,225000.0,4591.84,2023-08-21
Nantes,44109,44000,Appartement,49.0,2.0,196000.0,4000.0,2023-07-31
Nantes,44109,44100,Appartement,49.0,2.0,741000.0,15122.45,2023-08-30
Nantes,44109,44200,Appartement,49.0,2.0,170000.0,3469.39,2023-08-11
Nantes,44109,44000,Appartement,49.0,2.0,145000.0,2959.18,2023-09-07
Nantes,44109,44200,Appartement,49.0,2.0,150000.0,3061.22,2023-08-22
Nantes,44109,44100,Appartement,49.0,3.0,230000.0,4693.88,2023-09-01
Nantes,44109,44000,Appartement,49.0,2.0,226000.0,4612.24,2023-09-19
Nantes,44109,44100,Appartement,49.0,2.0,87600.0,1787.76,2023-09-20
Nantes,44109,44300,Appartement,49.0,2.0,112000.0,2285.71,2023-09-12
Nantes,44109,44000,Appartement,49.0,3.0,168783.0,3444.55,2023-08-30
Nantes,44109,44000,Appartement,49.0,2.0,150000.0,3061.22,2023-10-02
